song_id,song_hotness,tempo,duration,loudness
2127,0.0,88.015,250.77506,-12.198
2128,0.3603705827121406,92.927,258.19383,-19.933
2129,0.5187598979970994,210.957,187.92444,-6.984
2130,0.3359204786146032,137.714,234.9971,-14.835
2131,0.49271363957256076,140.112,678.76526,-4.002
2132,0.0,137.158,133.3024,-6.02
2133,0.0,83.255,231.67955,-19.583
2134,0.0,97.284,277.41995,-9.974
2135,0.37598430150044215,137.942,273.31873,-6.144
2136,0.0,125.361,168.88118,-19.052
2137,0.0,68.388,203.44118,-22.737
2138,0.0,147.597,182.02077,-10.033
2139,0.26586104921065007,130.453,164.8322,-11.425
2140,0.5571877675186344,125.663,115.17342,-7.807
2141,0.0,162.155,179.93098,-13.533
2142,0.0,243.195,43.88526,-23.366
2143,0.0,87.097,310.41261,-9.314
2144,0.0,109.293,214.36036,-12.246
2145,0.23401644594547466,84.069,202.91873,-8.592
2146,0.0,88.648,85.15873,-12.373
2147,0.0,117.298,175.90812,-14.881
2148,0.30416950343527516,91.249,76.79955,-32.637
2149,0.34092275586437804,149.853,327.73179,-10.22
2150,0.5819871566886738,122.988,228.38812,-5.98
2151,0.37598430150044215,107.886,371.19955,-9.657
2152,0.5748828916889209,244.366,245.44608,-12.785
2153,0.37598430150044215,107.053,278.30812,-3.879
2154,0.4627689450607072,139.947,179.48689,-13.434
2155,0.0,160.129,287.55546,-9.868
2156,0.0,121.101,209.52771,-5.439
2157,0.0,131.118,194.48118,-17.382
2158,0.6136522020662345,177.866,149.36771,-12.625
2159,0.0,171.648,207.56853,-11.622
2160,0.4348380902608562,0.0,187.0624,-15.909
2161,0.19859681533293505,147.734,159.45098,-6.22
2162,0.0,126.955,376.08444,-10.203
2163,0.0,116.122,143.15057,-7.293
2164,0.24111515090553323,88.012,332.01587,-9.475
2165,0.6085528213375102,181.355,239.5424,-8.626
2166,0.3867901771390143,107.905,219.76771,-16.205
2167,0.3714584769981257,84.631,269.97506,-8.704
2168,0.0,90.987,150.88281,-30.381
2169,0.48389199867731697,86.675,406.17751,-11.128
2170,0.3135621142479342,148.856,283.16689,-9.217
2171,0.0,158.578,95.76444,-27.885
2172,0.0,107.199,223.03302,-5.939
2173,0.5114243256864599,115.418,235.65016,-3.053
2174,0.22914410371660274,118.096,140.59057,-11.897
2175,0.0,103.225,188.55138,-8.602
2176,0.4444017145228514,139.959,260.30975,-9.989
2177,0.26586104921065007,85.652,238.31465,-12.054
2178,0.4715782477005801,165.224,219.89832,-3.926
2179,0.0,59.17,244.87138,-14.587
2180,0.0,111.132,272.71791,-6.779
2181,0.26695518627553855,109.305,319.00689,-14.886
2182,0.2998774882739778,51.714,185.10322,-6.79
2183,0.4733465411087876,144.022,280.39791,-5.174
2184,0.46899778764525596,105.085,157.3873,-15.006
2185,0.0,128.502,237.322,-8.361
2186,0.6645424151996254,120.07,225.59302,-4.456
2187,0.0,208.737,172.85179,-10.501
2188,0.30416950343527516,196.106,332.5122,-5.821
2189,0.0,199.826,233.06404,-9.433
2190,0.0,126.785,202.68363,-11.123
2191,0.0,162.987,191.97342,-5.732
2192,0.5187598979970994,150.028,95.58159,-17.746
2193,0.0,103.694,194.01098,-14.665
2194,0.0,97.882,283.24526,-6.951
2195,0.3552855364230894,83.99,356.362,-11.926
2196,0.0,110.133,297.45587,-5.065
2197,0.0,137.924,480.96608,-6.743
2198,0.4454545254934259,103.584,280.73751,-15.636
2199,0.4787262884803349,125.348,211.30404,-6.088
2200,0.0,140.945,307.51302,-15.016
2201,0.3277366831778408,126.105,240.66567,-3.764
2202,0.0,134.923,185.75628,-8.742
2203,0.0,84.032,220.31628,-7.329
2204,0.0,100.005,158.92853,-19.897
2205,0.21204540548371908,62.78,278.17751,-3.638
2206,0.0,114.037,231.47057,-5.054
2207,0.2707759989463275,96.686,101.74649,-6.905
2208,0.2504203242358393,40.27,207.41179,-18.34
2209,0.0,99.987,98.84689,-25.368
2210,0.6806556311410517,115.38,233.63873,-23.893
2211,0.0,89.978,201.22077,-14.767
2212,0.37952332442218817,91.007,268.22485,-11.783
2213,0.0,101.335,152.18893,-14.712
2214,0.0,104.709,188.44689,-12.665
2215,0.0,121.407,62.92853,-6.634
2216,0.0,72.071,206.00118,-24.57
2217,0.0,83.883,261.51138,-15.336
2218,0.47405483093120077,110.57,366.05342,-6.426
2219,0.6730744349497046,160.051,163.00363,-4.993
2220,0.4137398358601097,105.157,301.24363,-7.016
2221,0.28432769597387864,159.415,367.46404,-12.569
2222,0.0,155.926,288.28689,-6.156
2223,0.0,104.79,161.95873,-11.68
2224,0.0,76.125,65.95873,-21.685
2225,0.0,135.064,279.32689,-10.432
2226,0.0,66.691,439.17016,-17.045
2227,0.0,192.027,250.5922,-3.082
2228,0.6987084616730519,161.529,362.03057,-13.839
2229,0.349166902124596,124.332,248.99873,-7.181
2230,0.0,86.475,174.602,-15.493
2231,0.0,208.338,339.66975,-12.652
2232,0.4609631614243544,115.75,125.88363,-9.969
2233,0.0,121.666,126.53669,-7.093
2234,0.0,122.678,166.68689,-9.329
2235,0.0,116.806,375.562,-15.202
2236,0.6502487244317949,166.025,222.04036,-4.776
2237,0.0,135.458,433.42322,-12.398
2238,0.0,53.672,191.9473,-12.546
2239,0.0,86.197,137.42975,-15.987
2240,0.5428987432910862,156.002,229.32853,-5.047
2241,0.0,105.509,272.09098,-13.331
2242,0.4051157216913865,142.782,46.21016,-15.912
2243,0.0,127.355,114.83383,-7.769
2244,0.0,139.167,190.35383,-8.441
2245,0.3589765264395974,92.439,259.29098,-5.033
2246,0.0,173.985,284.9171,-5.068
2247,0.0,146.879,231.96689,-5.621
2248,0.0,140.281,227.34322,-12.955
2249,0.0,74.551,45.50485,-16.459
2250,0.22809606592725593,159.499,235.17995,-3.775
2251,0.2704229740800682,90.098,203.72853,-17.962
2252,0.0,100.312,224.9922,-14.658
2253,0.0,90.267,261.8771,-4.774
2254,0.0,85.714,209.162,-10.901
2255,0.3603705827121406,87.618,268.9824,-2.904
2256,0.0,97.289,213.31546,-5.688
2257,0.0,145.032,342.02077,-6.424
2258,0.0,96.043,282.25261,-12.686
2259,0.46564175747904607,103.548,214.17751,-6.453
2260,0.3347065490692206,121.795,251.402,-7.225
2261,0.21508031850922793,106.41,48.63955,-4.429
2262,0.2916254362425682,141.992,279.7971,-8.681
2263,0.0,79.098,233.92608,-9.225
2264,0.5908602981061548,158.404,180.03546,-8.537
2265,0.42530424172042486,106.658,210.52036,-12.928
2266,0.0,136.208,157.93587,-14.807
2267,0.0,88.578,220.49914,-6.845
2268,0.0,111.549,239.5424,-20.578
2269,0.0,91.289,259.91791,-14.135
2270,0.0,135.826,68.49261,-9.233
2271,0.0,65.573,192.05179,-16.866
2272,0.0,125.037,396.5122,-10.249
2273,0.5729201479465231,113.515,77.00853,-22.659
2274,0.0,92.236,129.69751,-5.995
2275,0.0,88.915,193.27955,-10.499
2276,0.0,112.361,53.78567,-47.664
2277,0.26586104921065007,93.001,265.58649,-8.723
2278,0.0,165.346,269.26975,-6.071
2279,0.0,130.335,211.33016,-6.56
2280,0.3135621142479342,118.058,290.48118,-8.732
2281,0.0,127.574,177.81506,-7.625
2282,0.0,178.63,130.66404,-24.953
2283,0.0,128.006,410.90567,-7.475
2284,0.0,145.521,289.98485,-7.992
2285,0.0,99.095,224.02567,-5.815
2286,0.0,77.788,178.25914,-10.509
2287,0.21508031850922793,120.92,125.36118,-12.892
2288,0.563246899280654,87.102,198.86975,-6.353
2289,0.0,120.317,106.16118,-16.657
2290,0.0,139.224,252.49914,-12.515
2291,0.6604010383914785,79.952,225.61914,-16.007
2292,0.36727341580934564,82.581,274.65098,-25.395
2293,0.42651242880748796,140.595,208.14322,-5.384
2294,0.30416950343527516,108.584,283.0624,-8.691
2295,0.3725300393660796,120.059,242.28526,-13.459
2296,0.37598430150044215,84.81,200.28036,-9.437
2297,0.0,116.034,253.51791,-6.803
2298,0.0,118.617,160.31302,-13.567
2299,0.6854736381952535,100.013,472.52853,-13.207
2300,0.46048484498641545,126.274,132.44036,-7.554
2301,0.0,149.9,130.76853,-23.964
2302,0.2331663339689613,134.56,154.30485,-11.467
2303,0.48512236410182064,85.731,287.65995,-6.304
2304,0.6276086027807122,161.909,119.7971,-5.535
2305,0.21204540548371908,61.409,47.51628,-19.995
2306,0.0,149.827,223.50322,-5.641
2307,0.0,145.635,105.74322,-11.367
2308,0.536032111708468,88.746,194.48118,-10.981
2309,0.0,227.48,368.53506,-20.335
2310,0.596300263968127,128.961,159.76444,-10.012
2311,0.0,107.892,211.01669,-8.873
2312,0.0,129.034,248.99873,-13.795
2313,0.6193058811154868,170.079,188.49914,-7.659
2314,0.0,105.004,182.62159,-4.373
2315,0.0,103.129,190.30159,-4.78
2316,0.21508031850922793,145.562,78.91546,-4.314
2317,0.0,113.86,251.27138,-10.415
2318,0.2718839761869823,121.842,369.13587,-11.085
2319,0.47405483093120077,94.819,237.58322,-2.664
2320,0.0,95.051,222.40608,-11.814
2321,0.476248227291196,173.423,159.26812,-11.498
2322,0.5187598979970994,45.43,226.82077,-12.778
2323,0.579038701159863,179.406,291.39546,-5.765
2324,0.3347065490692206,127.122,209.44934,-3.432
2325,0.7544044107855595,127.817,336.16934,-3.832
2326,0.0,89.335,243.56526,-6.612
2327,0.0,198.118,165.27628,-13.718
2328,0.0,182.705,240.95302,-10.372
2329,0.0,121.834,199.8624,-9.341
2330,0.2998774882739778,64.259,82.9122,-16.673
2331,0.24771546220109708,142.253,122.56608,-5.766
2332,0.30416950343527516,130.545,231.73179,-6.079
2333,0.0,88.942,231.33995,-9.018
2334,0.0,172.9,57.39057,-10.985
2335,0.0,210.691,185.93914,-6.738
2336,0.0,114.083,239.0722,-8.665
2337,0.0,137.959,130.71628,-14.945
2338,0.0,107.944,285.12608,-7.311
2339,0.4471357962861778,135.525,200.35873,-6.692
2340,0.5782748931228445,136.897,253.07383,-6.21
2341,0.0,121.078,178.88608,-13.298
2342,0.0,107.303,196.54485,-8.101
2343,0.4072330149011048,148.142,271.64689,-9.951
2344,0.0,103.046,231.54893,-9.781
2345,0.19285634606505803,61.82,277.18485,-10.638
2346,0.27224568000599825,98.784,200.35873,-4.793
2347,0.0,107.081,172.30322,-14.873
2348,0.5971167029227197,97.143,287.7122,-3.848
2349,0.0,124.969,383.58159,-7.085
2350,0.0,138.43,202.1873,-7.204
2351,0.0,175.127,244.6624,-24.2
2352,0.9117334982310725,88.57,367.01995,-5.278
2353,0.0,77.885,238.10567,-10.133
2354,0.0,160.001,237.81832,-7.788
2355,0.0,113.552,139.49342,-12.039
2356,0.0,107.93,105.92608,-14.579
2357,0.0,111.506,185.99138,-14.953
2358,0.0,135.778,287.92118,-6.916
2359,0.3277366831778408,160.066,202.57914,-12.215
2360,0.0,89.311,251.6371,-5.17
2361,0.0,122.691,413.54404,-10.216
2362,0.0,67.176,171.38893,-10.03
2363,0.42744657148843085,143.855,289.12281,-3.628
2364,0.0,92.643,238.23628,-7.261
2365,0.35853497592151906,164.641,189.3873,-16.111
2366,0.20639691576396524,86.844,228.80608,-6.036
2367,0.4961753356732933,124.989,273.03138,-6.116
2368,0.0,93.156,257.25342,-4.925
2369,0.0,109.696,145.94567,-9.063
2370,0.0,77.635,335.93424,-21.498
2371,0.0,98.998,200.77669,-12.88
2372,0.21508031850922793,110.98,221.23057,-14.977
2373,0.0,110.007,280.55465,-9.801
2374,0.34092275586437804,141.868,191.7122,-9.22
2375,0.0,93.03,275.22567,-5.572
2376,0.3231121208952123,181.208,222.30159,-4.224
2377,0.0,95.098,204.5122,-11.38
2378,0.0,132.088,193.12281,-8.173
2379,0.45404276609111616,87.485,241.26649,-10.733
2380,0.2707759989463275,42.782,288.62649,-17.549
2381,0.0,84.871,199.57506,-11.924
2382,0.0,140.186,199.54893,-5.585
2383,0.0,95.227,167.88853,-16.521
2384,0.46894668418570473,136.89,208.69179,-7.105
2385,0.0,119.727,272.01261,-12.237
2386,0.3347065490692206,170.773,275.9571,-8.112
2387,0.0,114.093,229.92934,-14.375
2388,0.0,208.51,244.74077,-6.094
2389,0.3347065490692206,94.1,298.91873,-14.476
2390,0.0,83.116,232.38485,-12.838
2391,0.0,113.204,213.99465,-28.107
2392,0.4191258929591558,90.199,283.89832,-7.275
2393,0.0,101.121,224.96608,-9.715
2394,0.0,84.672,300.5122,-9.432
2395,0.0,180.005,88.39791,-6.016
2396,0.0,36.773,188.682,-15.413
2397,0.0,126.029,152.99873,-15.71
2398,0.6973488123429205,78.245,260.75383,-10.942
2399,0.2854586341256211,162.995,185.33832,-6.429
2400,0.7040988390054747,102.829,251.14077,-10.086
2401,0.5656665821993944,127.006,225.27955,-6.205
2402,0.0,121.884,159.68608,-17.15
2403,0.0,72.91,213.68118,-4.316
2404,0.34092275586437804,86.96,112.19546,-10.672
2405,0.0,138.001,445.77914,-10.329
2406,0.0,180.874,152.68526,-12.504
2407,0.319565986882865,97.022,264.09751,-8.299
2408,0.0,120.349,220.36853,-12.383
2409,0.5890156588598198,184.012,248.00608,-6.635
2410,0.6720729764093734,127.811,204.77342,-5.013
2411,0.0,129.333,205.19138,-5.192
2412,0.7099099374527287,115.37,459.33669,-7.57
2413,0.5317220984213001,91.084,306.78159,-6.398
2414,0.0,152.857,242.80771,-8.707
2415,0.0,81.647,184.00608,-14.886
2416,0.0,88.314,171.4673,-13.683
2417,0.4944895175021134,113.52,378.09587,-13.362
2418,0.0,156.139,241.99791,-8.17
2419,0.0,84.973,247.37914,-10.069
2420,0.0,90.139,188.36853,-3.616
2421,0.34759285077532753,98.087,340.34893,-13.637
2422,0.0,153.998,239.72526,-5.497
2423,0.0,169.722,259.3171,-5.2
2424,0.22914410371660274,159.621,270.99383,-7.992
2425,0.3725300393660796,154.585,226.40281,-5.627
2426,0.0,84.676,396.5122,-10.047
2427,0.0,100.72,163.97016,-10.814
2428,0.6377832856518485,168.165,217.46893,-11.314
2429,0.0,186.141,110.78485,-3.853
2430,0.0,86.949,167.00036,-13.135
2431,0.0,64.79,147.59138,-22.729
2432,0.9102250754999608,125.875,168.82893,-6.538
2433,0.0,174.762,192.86159,-14.922
2434,0.0,126.488,332.69506,-15.673
2435,0.26465165838973526,116.137,206.05342,-9.1
2436,0.0,100.353,43.91138,-22.115
2437,0.0,235.903,244.03546,-8.951
2438,0.6616513907264476,235.405,199.96689,-5.24
2439,0.21204540548371908,122.887,145.31873,-24.705
2440,0.0,104.618,26.93179,-13.467
2441,0.0,126.291,224.522,-6.648
2442,0.0,159.252,87.14404,-9.285
2443,0.0,159.026,238.05342,-17.172
2444,0.0,86.55,238.81098,-20.865
2445,0.0,92.969,95.9473,-6.29
2446,0.0,131.889,270.10567,-9.592
2447,0.0,162.987,226.66404,-11.907
2448,0.6014029389463235,151.844,168.95955,-4.017
2449,0.0,109.659,265.66485,-7.425
2450,0.4961753356732933,124.577,246.49098,-7.822
2451,0.5580947631395166,100.893,163.52608,-11.943
2452,0.0,116.596,239.51628,-10.937
2453,0.23677161143970385,166.749,234.03057,-10.742
2454,0.60478851571927,104.939,254.45832,-3.902
2455,0.0,202.036,368.32608,-7.071
2456,0.0,96.052,190.85016,-10.239
2457,0.0,91.997,323.00363,-5.533
2458,0.43703620411161354,148.633,189.3873,-8.789
2459,0.0,97.754,161.54077,-15.963
2460,0.0,156.029,241.57995,-3.892
2461,0.0,130.007,325.85098,-13.015
2462,0.0,61.994,172.01587,-10.635
2463,0.37598430150044215,110.487,233.66485,-8.932
2464,0.5622820772272303,159.036,183.17016,-8.579
2465,0.42512465831305757,174.293,256.13016,-4.316
2466,0.37002507448320343,191.436,195.39546,-5.95
2467,0.0,110.28,192.57424,-7.98
2468,0.0,178.934,359.65342,-6.644
2469,0.0,107.779,237.03465,-12.16
2470,0.0,100.013,191.84281,-3.786
2471,0.7096992899333202,107.922,353.77587,-8.744
2472,0.4051157216913865,183.882,146.88608,-10.22
2473,0.0,77.235,234.26567,-18.149
2474,0.0,131.868,197.48526,-6.382
2475,0.0,158.121,329.19465,-11.922
2476,0.0,240.263,479.9473,-6.566
2477,0.0,128.835,255.32036,-22.073
2478,0.0,114.407,370.99057,-21.08
2479,0.0,104.231,454.94812,-12.518
2480,0.7211996583905645,163.087,255.89506,-6.83
2481,0.0,120.024,250.48771,-10.29
2482,0.0,168.144,284.1073,-5.202
2483,0.0,131.84,243.51302,-19.514
2484,0.0,133.45,216.63302,-6.55
2485,0.0,133.582,123.42812,-9.926
2486,0.0,135.037,395.62404,-3.139
2487,0.5960278877951442,132.026,272.03873,-8.801
2488,0.0,97.667,203.20608,-9.062
2489,0.0,87.406,61.57016,-7.477
2490,0.6577006743141642,141.729,193.74975,-6.108
2491,0.0,146.389,270.94159,-20.607
2492,0.21204540548371908,71.228,99.97016,-16.333
2493,0.4454545254934259,146.053,241.05751,-6.454
2494,0.4507622416414992,149.971,276.37506,-12.685
2495,0.0,126.934,262.19057,-5.983
2496,0.24816662402461448,85.56,337.42322,-10.516
2497,0.5763999812554107,122.152,177.26649,-6.953
2498,0.0,119.534,319.7122,-15.857
2499,0.0,122.546,166.73914,-14.373
2500,0.6014631395073651,85.82,163.13424,-9.429
2501,0.0,103.054,183.53587,-14.853
2502,0.0,107.083,217.88689,-6.623
2503,0.21204540548371908,118.136,280.55465,-7.597
2504,0.0,129.972,99.7873,-11.947
2505,0.6101227561229483,63.134,347.79383,-17.462
2506,0.0,131.98,261.45914,-5.228
2507,0.6290718355952272,82.69,174.28853,-3.731
2508,0.4051157216913865,145.147,195.91791,-6.214
2509,0.42744657148843085,124.916,125.67465,-9.089
2510,0.2603382425674305,108.252,166.37342,-1.545
2511,0.0,91.739,236.56444,-8.961
2512,0.0,131.568,182.85669,-16.394
2513,0.0,89.026,210.80771,-11.302
2514,0.476435219642529,153.768,315.08853,-9.29
2515,0.2623089972119452,117.157,151.84934,-14.3
2516,0.0,86.624,256.83546,-6.787
2517,0.0,77.581,145.08363,-10.499
2518,0.5437882725011005,78.971,161.51465,-5.095
2519,0.0,139.98,231.00036,-13.691
2520,0.0,127.932,342.69995,-6.635
2521,0.0,129.977,221.43955,-6.562
2522,0.0,130.173,177.52771,-6.736
2523,0.0,79.916,208.45669,-8.148
2524,0.0,162.134,255.55546,-7.921
2525,0.4537136666933242,128.968,195.70893,-4.222
2526,0.2338956167859841,89.941,307.69587,-10.44
2527,0.0,97.672,348.89098,-7.349
2528,0.0,111.422,133.3024,-12.632
2529,0.0,99.894,241.29261,-11.368
2530,0.0,104.928,257.4624,-4.063
2531,0.0,204.066,231.28771,-6.914
2532,0.0,127.99,324.98893,-8.232
2533,0.5114243256864599,76.57,132.15302,-18.516
2534,0.0,147.659,190.37995,-6.68
2535,0.569505198905018,163.975,187.11465,-7.387
2536,0.0,77.364,628.21832,-15.442
2537,0.0,145.924,190.17098,-4.978
2538,0.0,115.021,226.58567,-6.195
2539,0.0,85.118,400.48281,-16.489
2540,0.0,115.745,136.88118,-14.946
2541,0.0,165.67,225.802,-7.284
2542,0.0,103.997,236.2771,-2.801
2543,0.0,107.711,196.64934,-8.166
2544,0.21001177949168065,111.743,411.42812,-17.325
2545,0.503752061361102,175.007,327.6273,-4.283
2546,0.0,128.549,264.93342,-8.648
2547,0.0,120.129,130.76853,-7.092
2548,0.0,118.064,181.31546,-23.461
2549,0.21204540548371908,195.026,156.21179,-6.674
2550,0.0,89.98,145.8673,-12.27
2551,0.0,130.07,508.60363,-11.516
2552,0.7936136676102776,190.102,245.02812,-4.675
2553,0.0,235.337,61.83138,-7.499
2554,0.26586104921065007,155.173,247.71873,-6.533
2555,0.42530424172042486,183.437,109.13914,-6.211
2556,0.0,134.254,241.65832,-19.449
2557,0.0,134.086,655.67302,-8.294
2558,0.26586104921065007,141.846,233.22077,-6.898
2559,0.0,107.592,335.33342,-16.111
2560,0.0,131.955,397.60934,-7.038
2561,0.0,108.105,344.71138,-14.165
2562,0.0,117.367,299.07546,-14.023
2563,0.0,180.203,205.11302,-3.697
2564,0.0,114.752,259.36934,-6.945
2565,0.6614452229025348,119.953,271.46404,-5.956
2566,0.0,137.936,234.73587,-2.019
2567,0.2998774882739778,121.708,105.40363,-8.451
2568,0.5075315460078309,153.731,354.76853,-11.918
2569,0.21508031850922793,94.804,198.5824,-20.975
2570,0.0,106.756,256.39138,-6.888
2571,0.56142851762879,83.73,258.08934,-9.38
2572,0.6265859803064825,46.867,213.26322,-19.775
2573,0.0,123.294,155.48036,-5.772
2574,0.26586104921065007,119.437,268.01587,-13.474
2575,0.0,122.91,534.62159,-9.158
2576,0.0,106.575,319.55546,-4.144
2577,0.0,79.252,244.71465,-6.155
2578,0.5187598979970994,198.016,300.01587,-5.663
2579,0.5419660193708116,122.624,255.42485,-5.544
2580,0.37598430150044215,126.42,367.98649,-6.626
2581,0.0,188.502,280.45016,-3.087
2582,0.0,79.003,122.46159,-18.803
2583,0.0,117.437,231.41832,-10.447
2584,0.0,130.889,197.0673,-15.163
2585,0.5493423317879715,141.621,185.05098,-13.213
2586,0.0,81.895,210.38975,-7.54
2587,0.621195684059579,102.04,215.14404,-7.114
2588,0.0,130.286,404.37506,-9.317
2589,0.26695518627553855,140.629,305.50159,-13.959
2590,0.0,106.083,197.09342,-8.593
2591,0.3347065490692206,121.28,209.08363,-28.231
2592,0.21508031850922793,179.161,131.36934,-9.349
2593,0.0,96.054,205.06077,-5.688
2594,0.5937951136677091,197.443,300.82567,-5.943
2595,0.2506381006533175,140.654,220.05506,-12.253
2596,0.5527051139046104,160.048,319.08526,-16.062
2597,0.0,151.444,229.69424,-20.958
2598,0.0,111.537,197.19791,-12.0
2599,0.23491548017434158,168.861,352.33914,-16.137
2600,0.21204540548371908,98.015,129.12281,-13.404
2601,0.0,155.979,309.4722,-4.754
2602,0.0,131.761,241.65832,-9.635
2603,0.5227332607801571,117.844,273.00526,-6.728
2604,0.0,85.994,222.14485,-6.735
2605,0.5889221675559065,119.712,573.67465,-17.629
2606,0.26376758986854226,89.992,181.39383,-16.156
2607,0.48093421280893994,114.597,127.16363,-10.377
2608,0.26586104921065007,125.898,228.20526,-13.556
2609,0.0,104.01,194.79465,-10.401
2610,0.3347065490692206,137.823,246.67383,-14.181
2611,0.26695518627553855,113.431,156.36853,-9.059
2612,0.6305085723023893,140.903,143.25506,-12.682
2613,0.533312769385804,170.034,284.31628,-11.613
2614,0.0,99.959,295.60118,-16.678
2615,0.0,104.284,167.70567,-16.275
2616,0.0,152.294,196.38812,-21.418
2617,0.0,130.818,207.75138,-10.19
2618,0.0,131.292,618.23955,-13.61
2619,0.6822046615107683,105.05,352.49587,-5.827
2620,0.6629861610396057,110.018,307.69587,-4.367
2621,0.7314733570496581,175.948,261.58975,-3.542
2622,0.4890382091726831,120.45,67.10812,-19.99
2623,0.0,136.887,246.59546,-9.77
2624,0.26586104921065007,127.923,493.29587,-8.648
2625,0.0,123.087,138.13506,-3.846
2626,0.3867024200396644,132.27,554.68363,-12.831
2627,0.7740042743064652,95.576,249.05098,-15.775
2628,0.0,127.979,247.43138,-6.023
2629,0.3007531555896651,89.726,393.09016,-14.668
2630,0.650676968982036,111.127,78.18404,-14.481
2631,0.0,122.093,146.57261,-7.828
2632,0.0,153.052,231.49669,-6.092
2633,0.6624931608196217,79.151,176.5873,-15.608
2634,0.0,127.765,173.24363,-7.236
2635,0.0,101.905,269.00853,-2.224
2636,0.0,181.421,144.77016,-11.058
2637,0.0,170.899,641.48853,-25.895
2638,0.0,147.736,314.72281,-9.785
2639,0.38293509007501925,113.636,292.51873,-9.915
2640,0.0,101.897,340.21832,-14.863
2641,0.0,86.693,173.5571,-5.47
2642,0.0,140.834,206.2624,-8.913
2643,0.3864772912554594,144.84,494.21016,-11.017
2644,0.4081108835105221,99.612,222.24934,-11.255
2645,0.0,130.908,110.70649,-28.19
2646,0.48093421280893994,96.082,98.66404,-15.615
2647,0.5571877675186344,116.949,184.29342,-23.966
2648,0.4454545254934259,119.389,247.95383,-17.664
2649,0.2538347361322313,128.006,263.57506,-8.511
2650,0.5231750547054699,139.562,170.70975,-5.059
2651,0.5114243256864599,106.01,224.86159,-6.769
2652,0.5135170285371385,141.008,204.25098,-6.62
2653,0.0,80.375,197.53751,-4.347
2654,0.21204540548371908,133.015,355.39546,-9.3
2655,0.0,135.066,128.67873,-9.663
2656,0.26586104921065007,100.317,171.85914,-14.946
2657,0.0,112.09,146.15465,-5.22
2658,0.0,134.245,201.97832,-5.411
2659,0.5096409655518045,155.26,141.08689,-11.714
2660,0.3725300393660796,205.16,165.69424,-10.062
2661,0.0,45.709,241.44934,-8.962
2662,0.0,154.483,408.05832,-12.411
2663,0.0,122.954,280.65914,-9.923
2664,0.0,202.052,419.76118,-6.497
2665,0.668601100986255,85.976,235.98975,-8.298
2666,0.0,144.012,407.06567,-12.957
2667,0.0,145.008,188.26404,-3.586
2668,0.0,75.06,175.15057,-17.452
2669,0.6748338760608498,90.336,86.56934,-23.476
2670,0.0,136.861,186.40934,-9.236
2671,0.6874706409090017,165.977,219.21914,-7.492
2672,0.8145172411734816,125.593,189.962,-9.644
2673,0.0,118.959,274.442,-6.672
2674,0.0,107.927,246.67383,-12.69
2675,0.0,111.946,210.52036,-8.918
2676,0.3231121208952123,138.156,126.4322,-6.293
2677,0.0,120.066,503.48363,-17.825
2678,0.2538347361322313,125.05,243.30404,-5.981
2679,0.0,72.884,242.15465,-8.702
2680,0.0,137.398,167.83628,-12.324
2681,0.0,30.048,218.67057,-15.429
2682,0.42530424172042486,78.841,165.74649,-14.431
2683,0.52549711888017,45.508,260.51873,-6.857
2684,0.0,180.121,207.69914,-10.204
2685,0.0,138.386,156.21179,-9.392
2686,0.4649239941807177,67.606,244.32281,-5.587
2687,0.0,101.195,146.07628,-15.913
2688,0.2707759989463275,156.066,411.68934,-7.172
2689,0.21204540548371908,131.509,404.45342,-10.899
2690,0.0,152.628,146.83383,-10.427
2691,0.39200877147130697,160.979,169.22077,-12.114
2692,0.0,156.298,266.05669,-10.095
2693,0.0,153.968,355.34322,-9.64
2694,0.0,110.0,250.38322,-10.753
2695,0.0,126.792,211.53914,-16.169
2696,0.6635254101486185,109.804,273.08363,-9.784
2697,0.19224776120882836,143.095,220.52526,-5.654
2698,0.6939969340810942,145.997,262.89587,-7.628
2699,0.3552855364230894,134.112,179.51302,-5.475
2700,0.0,86.684,263.73179,-10.235
2701,0.5317220984213001,88.072,320.44363,-11.415
2702,0.0,64.901,371.87873,-23.876
2703,0.0,111.541,231.23546,-4.818
2704,0.3231121208952123,88.662,95.50322,-28.506
2705,0.21204540548371908,136.984,134.97424,-6.223
2706,0.0,60.013,842.10893,-30.14
2707,0.0,68.326,302.62812,-16.252
2708,0.0,124.771,295.49669,-9.32
2709,0.0,91.318,145.13587,-12.653
2710,0.5187598979970994,177.945,154.74893,-9.059
2711,0.0,102.77,156.49914,-6.779
2712,0.0,129.974,203.83302,-13.657
2713,0.0,110.209,185.57342,-6.604
2714,0.0,96.972,238.00118,-11.121
2715,0.77657388291467,196.141,378.95791,-5.856
2716,0.0,82.752,126.58893,-9.568
2717,0.0,85.2,193.59302,-11.08
2718,0.0,107.932,189.20444,-9.113
2719,0.46048484498641545,119.712,141.42649,-9.379
2720,0.5917541605957845,121.871,255.84281,-7.532
2721,0.0,105.732,172.48608,-17.877
2722,0.4359541449935655,102.008,267.75465,-5.136
2723,0.0,84.769,339.33016,-7.018
2724,0.3135621142479342,104.448,205.71383,-8.265
2725,0.7101436595606722,129.97,268.06812,-5.051
2726,0.0,185.76,149.36771,-7.798
2727,0.0,141.205,243.98322,-7.807
2728,0.349166902124596,0.0,543.58159,-10.591
2729,0.7574713866132109,177.662,366.39302,-6.788
2730,0.0,131.319,281.73016,-4.843
2731,0.0,87.557,342.7522,-14.419
