artist_id,similar_to_artist_id
3616,1020
3616,537
3616,320
3616,2776
3616,3636
3579,634
3579,3413
3579,2829
3579,394
3579,2960
3579,1381
3579,1836
3579,163
3579,3192
3579,2719
3578,321
3578,1796
3578,1357
3578,474
3578,2727
3578,293
3578,3163
2120,1187
2120,725
2120,1460
2120,2150
2120,1868
2120,1244
2120,2070
2120,2249
2120,1392
2120,1759
3725,1766
3725,272
3725,1409
3725,32
3725,3204
3725,1693
3725,1020
3725,3705
3725,1430
1834,1294
1834,380
1834,288
1834,87
1834,584
1834,3070
1834,1713
1834,75
1834,1390
1834,1925
1834,3662
1834,2959
1834,3471
1834,2295
1834,2891
1834,1125
1834,340
1834,909
1834,2298
1834,3235
1834,278
1834,1794
1834,2343
1834,1245
1834,158
1834,250
1834,2756
1834,605
1834,2164
1834,595
1834,936
2605,1513
2605,2872
2605,2732
2605,2514
2605,810
2846,1158
2846,580
2846,1478
2846,2422
2846,1388
2846,969
2846,1885
2846,2917
2846,198
2846,348
2846,497
2846,769
2846,240
3755,1659
3755,2424
3755,551
1009,3553
1009,304
1009,1769
1009,3076
1009,2061
1009,1780
1009,734
1009,1105
1009,1512
1009,3647
1009,2055
1009,1644
1009,1027
1009,1235
1009,2263
1009,817
1009,2888
1009,2109
1009,3156
1009,1666
1009,2484
1009,3547
1009,778
834,996
834,591
1306,1890
1306,2027
1306,1243
1306,730
1306,2892
1306,3075
1306,2363
1306,6
1306,1849
1306,3493
1306,869
1306,1199
1306,1645
1306,539
1306,1656
1306,571
1306,1136
601,432
601,1876
601,2478
3179,24
3179,230
3179,1048
3179,75
3179,1794
3179,1713
3179,234
3179,269
3179,2164
3179,1712
3179,3378
3179,3662
3179,508
3179,160
3179,2343
3179,516
3179,2862
3179,3528
3179,2184
3179,2384
386,3539
386,914
386,3028
386,2932
386,2452
386,1070
386,1714
1796,3163
1796,321
1796,474
1796,2727
1796,1357
1796,838
1796,1075
1796,293
3426,2138
3426,1873
3426,2722
916,424
916,3880
916,3804
916,3095
916,1261
916,2063
916,3655
916,546
111,3818
111,451
111,3314
111,117
111,801
111,1482
111,247
111,1554
111,1994
111,449
111,642
111,787
111,2480
111,2012
111,2143
111,1128
2424,2301
2424,3755
2424,1659
2424,1323
2424,551
1273,1640
70,1279
70,3293
70,3030
3306,2468
3306,957
3306,3347
1518,73
1518,230
1518,3458
1518,415
1518,3350
1518,678
1518,2216
1524,502
1524,3712
1524,1788
1524,2190
1524,155
1524,2772
1524,1992
1524,832
1524,905
1524,921
1524,972
1524,723
1524,2157
1866,2824
1866,2096
1866,402
1866,3674
1866,460
1866,228
1866,2695
1866,3488
1866,2861
1866,757
1866,1647
1866,854
1866,2737
1866,2977
1866,2383
1866,3217
1866,804
1866,3357
1866,3119
1866,222
2074,1192
1244,2742
1244,1843
1244,850
1244,3573
1244,57
1244,752
1244,1392
1244,149
1244,836
1244,2249
1244,2120
1244,1186
1244,1103
1244,1759
1740,1576
1740,1520
1740,958
1740,1135
1740,808
1740,1230
1740,393
1740,1466
1740,502
1740,388
1740,921
1740,42
1740,711
1740,905
1740,989
1740,832
1740,1996
2334,2583
2334,2417
2334,503
2334,3432
2334,2093
2334,1078
2334,2049
2334,2077
2334,463
2334,816
2334,520
2334,1511
2334,2230
2334,17
1096,1845
1096,685
1096,2901
1096,2756
1096,605
1096,1583
1096,1568
2926,2720
2926,1831
2926,21
2926,3860
2926,2500
2926,214
2926,1340
2926,2832
2926,3624
2926,1531
2926,638
383,581
383,2436
383,2262
383,3264
383,746
383,1047
383,2665
383,591
1831,618
1831,638
1831,2398
1831,2099
1831,3860
1831,2110
1831,931
1831,2968
1831,3099
1831,88
1831,351
1831,2920
1831,164
1831,1340
1831,1912
1831,2155
1831,2570
1831,651
1831,21
1831,923
1831,612
1831,3575
1831,2206
1831,648
1831,487
182,939
182,1417
182,1787
182,931
182,1131
182,2920
182,670
182,1831
182,2099
182,1107
182,950
182,1703
182,638
182,612
182,2110
313,243
313,472
313,2482
313,1658
313,1128
313,263
313,1289
313,1285
313,862
313,3820
313,172
313,2135
313,1050
313,1560
313,260
2293,3811
2293,2183
2293,535
2293,2362
2293,3452
2293,2321
2293,1051
2293,3283
2293,2925
2293,2127
2293,3562
2293,3665
2293,120
2293,10
2103,1306
2103,3195
2103,2027
2103,730
2103,1449
2103,1253
2103,1243
1024,1006
1024,1011
1024,1301
1024,2039
1024,660
1024,2838
1024,697
1024,1871
1024,811
1024,726
1024,2357
1024,2780
1024,3277
1024,2244
1024,863
1024,3622
1024,3010
492,252
492,1010
492,2919
492,161
492,316
492,3202
492,2654
492,1130
492,2876
293,900
293,2727
293,3163
293,474
293,321
293,1796
293,1357
293,1075
293,2490
293,862
3678,1703
3678,3661
3678,2315
3678,446
3678,3838
3861,795
3861,68
3861,75
3861,1110
3861,3152
3861,2457
3861,517
3861,2296
3861,1013
3861,3794
3861,930
3861,1130
3861,2113
3861,667
3861,1743
3861,2697
396,203
396,2603
396,408
396,335
396,1244
396,752
396,1457
396,32
396,1128
806,3242
806,294
806,1338
806,46
806,3606
806,963
806,883
806,2966
806,2827
806,1059
806,3048
806,3157
806,364
806,1166
806,143
806,3060
806,1635
806,2905
806,1718
806,1591
806,1394
806,890
806,1168
806,555
806,122
806,2350
806,2691
806,1198
3555,444
3555,168
3555,2145
3555,2159
3555,2158
3555,2536
280,135
280,2356
280,3815
280,1555
280,3390
280,3670
2586,2120
933,695
933,3595
933,2382
933,1611
933,3170
933,2250
933,844
933,1002
933,1469
933,1822
933,1607
933,3415
933,899
933,502
933,1968
933,756
933,723
1904,1774
1904,2839
1904,1033
1904,50
1904,2577
1904,42
1904,2197
1904,700
465,1571
238,1732
238,1557
238,3471
238,504
238,572
238,2164
238,269
238,3246
238,3598
238,158
238,934
238,3574
238,3378
238,2122
238,1079
238,2959
238,1245
238,2292
238,851
238,1925
238,2310
238,1179
238,3778
238,1125
238,140
818,1343
818,1062
818,2769
818,96
818,1114
818,2225
818,1017
442,542
442,1510
442,3312
2688,161
2688,590
2688,3650
2688,2919
2688,492
2688,316
2688,3202
2688,1069
2688,2437
2688,2771
2688,3720
2688,1261
2688,252
431,1026
431,819
370,2051
370,424
370,1641
370,765
370,43
370,35
370,2557
370,2063
370,2879
370,1695
370,1461
370,1356
370,3780
370,3651
370,514
370,1143
370,1425
2936,439
1997,306
1997,2456
1157,3750
1157,1702
1157,2854
1157,1592
1157,2503
1157,1022
1157,3240
1157,2701
1157,2964
1157,693
1157,1263
1157,3585
1157,675
1157,2513
1157,2724
1157,3431
1361,1088
1361,90
2351,1348
2351,873
2351,1736
2351,2147
2351,1291
2351,706
2351,328
2351,2875
2351,788
2351,377
1015,747
1015,1508
1015,2464
1015,3330
1015,3198
1015,682
1015,551
1015,458
1015,3858
1015,51
579,548
579,841
579,73
579,3340
579,3783
579,244
579,2433
3604,2342
3604,2115
3604,781
3604,990
570,1163
570,1413
570,1802
570,2824
570,2861
570,1866
570,2781
570,3344
570,3674
570,1647
570,757
570,1055
152,1082
152,707
152,2301
152,1141
152,1323
152,3527
152,2239
152,1396
3367,580
3367,2422
3152,517
3152,1743
3152,1013
3152,2186
3152,2457
3152,795
3152,2715
3152,68
3152,621
3152,2332
3152,1130
3152,1410
3152,1110
3152,2254
3152,3627
3152,930
3152,2296
3152,667
3152,1693
3152,470
3152,1459
3152,1720
3152,456
3152,2437
2577,50
2577,2981
2577,1033
2577,2197
2577,1063
2577,1207
2577,1020
2577,3204
2577,42
2577,2835
2577,1298
2577,1964
2577,3229
2577,580
2577,2396
2577,2087
2577,1885
2577,2179
2577,1430
2577,1171
2577,2830
2577,2349
2577,2778
2577,1388
1031,564
1031,1987
1031,3145
1031,641
1031,1447
1031,3451
1031,3834
1031,379
1031,1000
1031,3882
1031,1439
1031,329
1031,1554
1031,420
1031,1897
1031,1252
1031,3242
1031,2996
2613,623
2613,1484
2613,340
2613,1823
2613,3864
2330,1369
2330,46
2330,942
2330,3048
2330,564
2330,954
2330,1954
2330,209
2330,1807
2330,1018
2330,2691
2330,681
2330,526
2330,1729
2330,628
2330,125
2330,1671
2330,883
2330,1803
2330,1897
2330,2011
2330,2793
2330,1741
2330,2827
606,3473
606,2638
606,1944
606,1936
606,3195
606,132
606,3703
2231,119
2231,2058
2231,873
2231,1348
2231,788
2231,3463
2231,82
2231,1159
2231,2351
2231,1475
2231,657
2231,328
2231,2042
3495,2464
3495,215
3495,747
3495,190
3495,1508
3495,589
3495,682
3495,3198
3495,1272
3495,3153
3495,3096
2234,796
2234,927
2234,2026
2234,41
2234,874
2234,678
2234,852
2234,1365
2234,2773
2234,3852
2234,109
2234,2292
2234,1708
2234,745
1404,1058
1404,1027
1404,3680
1404,3617
1404,2061
1404,2492
1404,3076
1404,2263
1404,3553
1404,2385
1404,1644
1404,662
1404,1105
1404,2055
1404,1769
1404,778
1404,1009
1404,1666
1404,2652
1404,875
1404,3156
1404,1354
1404,1596
2303,24
2303,512
2303,2756
2303,595
2303,3700
2303,87
2303,3662
2303,1106
2303,138
2303,269
2303,2945
2303,160
2303,605
2303,3316
338,2769
338,585
1166,269
1166,46
1166,699
1166,42
1166,2170
1166,555
1166,2756
1166,1663
1166,641
1166,2966
1166,2953
1166,954
1166,3157
1166,1396
1166,2087
1166,3789
1166,73
1166,639
1166,2691
1166,2350
1166,681
1166,2827
1166,1442
1166,1052
1166,1754
1166,1334
1201,2963
1201,1951
1201,1305
1201,766
1403,18
1403,1595
1411,2295
1411,2708
1411,2488
1411,1448
1411,2743
1411,812
1411,3778
1411,3335
1411,3435
1411,3190
1411,2463
1411,3261
1411,731
1411,478
1411,497
1411,799
1411,130
750,2575
750,3719
750,3329
750,890
750,73
750,1339
750,320
750,454
750,3546
750,1186
750,1103
750,1974
750,1693
1281,3496
1281,3265
1281,2368
1281,1329
1281,1407
1281,2918
1281,1173
1281,1149
1281,1255
1281,1119
1281,3149
1281,2412
1281,357
1281,2338
1281,3777
1281,1638
3106,2918
3106,3309
3106,3496
3106,3265
3106,2368
3106,2940
1890,1199
1890,539
1890,1306
1890,1136
1890,2027
1890,1849
1890,730
1890,1243
1890,2363
1890,3493
1890,1645
1890,783
1890,6
1890,869
1890,3195
1890,3075
1890,2892
1890,1656
1890,3472
3788,2277
3788,2928
3788,1444
3788,1232
3788,1634
2557,3804
2557,2051
2557,1143
2557,2879
2557,1356
2557,2090
2557,424
2557,3651
2557,28
2557,2376
2557,3780
2557,1461
2557,2325
2557,2063
2557,3600
2557,1695
2557,514
2557,1782
2557,215
2557,1265
2557,2415
2557,1262
867,2676
867,1338
867,209
867,1059
867,786
867,641
867,1483
867,1542
867,451
867,1369
867,2725
867,3834
867,491
867,3606
867,3549
867,3363
867,2827
867,1168
2537,3763
2537,459
2537,3632
2537,1476
2537,1816
2537,303
2537,2165
2537,657
2537,2249
2537,1959
2040,1980
2040,468
2699,1591
2699,2905
2699,3048
2699,3157
2699,1671
2699,294
2699,1362
2699,3302
2699,1338
2699,3242
2699,143
2699,3060
2699,1718
2699,883
2699,3606
2699,484
2699,356
2699,2966
2699,1394
2699,3690
2699,1168
2699,2691
2699,140
2699,1308
2699,194
2699,794
30,117
30,1195
30,798
30,1994
30,3669
30,1902
30,449
30,247
30,3455
30,3314
30,542
2132,2969
2132,2612
2132,1264
2132,399
2132,596
2132,2693
3726,232
3726,2184
3726,3350
3726,1484
3726,2126
3726,340
3726,288
3726,2037
1407,2227
1407,907
1407,2630
1407,2412
1407,1874
1407,1589
1407,2015
1407,1209
1407,2498
1407,1495
1407,2338
1407,1149
1407,3476
1407,1628
1407,2913
1407,2794
1407,1032
1407,2775
1407,1173
1407,1255
1407,1119
1407,2021
1407,12
1407,357
1407,1636
1407,2054
1407,1541
1407,3876
1407,71
1407,2918
1407,3149
1407,3777
1407,764
2542,2665
2542,1047
3433,12
3433,2775
3433,1149
3433,1407
3433,2412
3433,1173
3433,2015
3433,835
3433,2054
3433,2338
3433,1589
3433,1255
3433,357
3433,1426
3433,869
3433,2021
3433,2749
1207,686
1207,50
1207,1063
1207,1964
1207,1020
1207,2981
1207,2577
1207,1430
1207,3787
1207,3229
1207,1033
1207,846
1207,2422
1207,1298
1207,1970
1207,198
1207,2990
1207,1486
1207,577
1207,2778
1207,42
1207,2197
1207,3458
1207,2343
1207,53
1207,59
1207,444
1207,906
1207,1885
1207,936
472,263
472,243
472,1289
472,862
472,260
472,1285
472,485
472,2482
472,1297
472,2801
472,3354
472,3820
472,1050
472,3765
472,3516
472,2849
472,104
3198,551
3198,1862
3198,51
3198,589
3198,1272
3198,3495
3198,2464
3198,682
3198,1508
3198,215
3198,458
3198,3448
3452,2362
3452,2321
3452,2293
3452,1051
3452,2183
3452,3562
3452,3811
3452,2925
3452,2567
3452,535
3452,3283
3452,3665
3452,10
3452,120
3452,2127
2036,1595
2036,1451
2036,3451
2036,837
2036,1000
2036,641
2036,2649
2036,1791
2036,45
2036,1741
2036,3186
2036,412
2036,1229
2036,1554
2036,564
2036,688
2036,1729
2036,1231
2036,1062
2036,2450
2036,1696
2036,1439
2036,1897
2036,429
3600,3655
3600,2879
3600,424
3600,2051
3600,3651
3600,3805
3600,2557
3600,1143
3600,1695
3600,2063
3600,1356
3600,1782
3600,514
3600,3804
3600,2831
3600,1461
1138,2190
1138,887
1138,502
1138,711
1138,1202
1138,1211
1138,743
1138,769
1138,3014
1138,1390
1138,1776
1138,1478
1138,2617
1138,1728
1138,2421
1138,639
1596,2385
1596,2492
1596,1058
1596,662
1596,3680
1596,3617
1596,1906
1596,2263
1596,1354
1596,2652
1596,1027
1596,2281
1596,3156
1596,1666
1596,1023
1596,2109
1596,1404
1596,2055
1596,2888
1711,1469
1711,1250
1711,2190
1711,1118
1711,723
1711,3712
1711,1822
1711,1573
1711,899
1711,1819
1711,1968
1711,2952
1711,989
1711,3184
1711,1466
1711,2372
1711,2857
1711,538
1711,905
1711,1788
1711,2157
3682,3494
3682,2788
3682,3288
3682,1342
3682,1322
915,3335
915,269
915,2743
915,2149
915,936
915,1693
2178,1791
2178,3698
2178,2992
3782,3014
3782,2
3782,2778
354,742
354,1265
354,248
354,1342
777,2638
777,61
777,859
777,132
777,2444
777,604
777,1976
777,1067
777,1755
777,668
777,2746
777,692
777,2904
777,3531
777,401
777,2754
777,1670
777,878
777,3084
777,2000
974,2886
974,2615
2869,53
2869,142
2869,2152
2869,1430
2869,50
2869,428
2869,3787
2869,66
2869,2472
2869,2830
2869,2145
3281,351
3281,670
3281,2398
3281,3516
3281,820
3281,2968
3281,950
3281,2276
3281,1787
3281,1912
3281,3099
3281,2224
3281,931
3281,1791
3281,1690
3281,164
3281,638
3281,3575
3281,1340
3281,3151
3281,612
3281,2570
2773,1481
2773,2789
2773,2242
2773,686
2773,230
2773,549
2773,555
2773,87
2773,1363
2773,1070
2773,2768
2773,1383
2773,712
2773,415
2773,605
2773,3662
2693,2612
2693,392
2693,2969
2693,2694
2693,399
2693,1264
3547,3647
3547,3076
3547,2061
3547,2821
3547,2385
3547,272
3547,797
3547,183
3547,1224
3547,1950
3547,1409
3088,3202
3524,2685
3524,664
3524,2017
3524,3390
3524,1772
3524,3667
3842,1010
3842,2071
2309,1999
2309,2847
2309,1243
2309,1645
2309,2189
2309,1306
2309,3232
2309,2903
2309,3075
2309,939
2309,1690
2309,167
2309,3131
1946,1623
1946,3590
1946,3862
1946,2811
1946,169
1946,548
1946,3271
1946,2411
1946,793
1946,1947
1946,3168
1946,2650
1946,2734
1946,3189
2547,2049
2547,3604
1226,144
1226,190
1226,3495
1226,3018
1226,747
1226,3330
3175,3246
3175,3070
3175,3574
3175,2529
3175,3829
3175,26
3175,1732
3175,1557
3175,572
3175,1206
3175,2164
3175,3223
3175,1742
3175,238
3175,848
3175,2298
3175,3207
1929,2416
1929,501
1929,2821
1929,522
1929,953
1929,2956
1929,1020
3601,2757
3601,757
573,97
573,49
573,2703
882,1415
1005,1223
1005,3354
1005,1042
1005,2849
1005,1610
1005,694
1005,1315
1005,490
1005,104
1005,3580
1005,755
3425,2702
3425,3626
3425,94
3425,740
3425,2138
3425,2584
3425,918
3425,884
3425,341
92,1830
92,2272
92,721
92,2596
1931,716
1606,1260
1606,3679
1606,932
1606,2829
1606,1716
1606,259
1606,740
1606,2088
1606,3408
1606,2550
1606,928
1606,292
1606,3382
1606,229
1606,1391
1606,94
1606,3126
1606,2138
1603,243
1603,285
1603,171
1603,2804
1603,472
1603,25
2828,428
2828,2830
2828,1470
2828,2152
1707,3566
1707,1922
1707,987
1707,1507
1707,1872
1707,226
1707,450
1707,605
3462,3215
3462,1044
3462,1630
3462,1716
3462,1324
3462,932
3462,1762
3462,2088
3462,3468
3462,2608
3462,634
3462,3735
3462,3679
3462,259
3462,107
3462,1344
3462,2242
3462,603
3462,3424
3462,733
3462,3382
3462,1260
3462,1975
3462,928
3462,1606
3462,956
3462,394
3462,3408
3462,740
2864,45
2864,2793
2864,3302
2864,3834
2864,1231
2864,688
2864,1018
2864,2649
2864,1295
2864,641
2864,1729
2864,242
2864,526
2864,412
2864,600
3880,829
3880,916
3880,1261
3880,1010
3880,546
946,3804
946,514
946,3805
946,1461
946,1641
946,1782
946,2879
946,2063
946,2051
946,35
946,2620
946,3651
946,43
946,2451
946,370
946,1685
946,2831
611,2546
611,1856
611,3746
611,2486
611,440
611,3203
611,3067
611,3873
3271,2811
3271,1946
3271,548
3271,2411
3271,3189
3271,3862
3271,1036
3271,3168
3429,1127
3429,1034
3429,490
3429,237
3429,3580
3429,755
3429,1223
3429,38
3429,245
3429,1657
3429,2721
3429,624
3429,977
3429,694
3429,1605
3429,1247
3429,1506
3429,3210
2573,3094
2573,800
2573,184
2573,1339
2573,1345
2573,1016
2573,2843
2573,1852
3670,1884
3670,2356
3670,2468
3670,2705
3670,3577
2051,3804
2051,424
2051,2879
2051,3651
2051,2557
2051,3655
2051,1461
2051,2376
2051,2063
2051,1695
2051,2689
2051,946
2051,1143
2051,1356
2051,2451
2051,1782
2051,514
2051,765
2051,3805
1937,1841
1937,2643
1937,3212
1937,3666
1937,3166
1937,1109
1937,3389
1937,3582
1937,3569
1937,2161
626,2416
626,1409
626,3547
626,2821
626,3307
626,2565
626,3725
1205,1172
1205,3830
1205,1160
1205,2823
3358,2627
3358,607
3358,3663
3358,2387
3358,1608
3358,3020
3358,3370
3358,2643
3358,1231
3358,3212
3358,2219
3358,3666
3358,3166
3358,269
3358,2161
3358,2175
3358,46
2047,542
2047,2785
2047,2225
2047,1059
2047,1582
2047,47
2047,547
2047,1749
2047,484
2047,303
2047,1954
2047,114
2047,1229
2047,1912
2047,1062
2047,339
2047,2682
2047,1629
2047,3060
2047,954
2047,1718
2047,356
1893,1564
1893,3262
1893,320
1893,2743
1893,1693
1788,905
1788,2772
1788,137
1788,1466
1788,3712
1788,989
1788,1135
1788,1819
1788,388
1788,2190
1788,155
1788,1573
1788,1250
1788,1469
1788,723
2412,835
2412,2630
2412,1255
2412,1149
2412,12
2412,1173
2412,3876
2412,2054
2412,907
2412,1407
2412,2498
2412,2775
2412,401
2412,1119
2412,2015
2412,1636
2412,357
2412,1209
2412,2021
2412,2985
2412,1472
2412,3496
2412,3149
2412,1329
2412,3777
2412,764
2412,1638
2412,2913
2412,1874
2412,1281
2412,2338
2412,789
2412,1649
2412,1150
3464,2361
3464,255
3464,3545
3464,130
3464,936
3464,42
3464,2276
3464,940
3464,415
3464,2035
3464,828
3464,348
3464,2292
1726,807
1726,3103
1726,1560
1726,2563
1726,857
1726,2225
1726,2142
956,268
956,914
956,2608
956,3408
956,594
956,331
956,3441
956,3760
956,1433
956,847
956,3268
956,928
956,884
956,511
956,1840
956,740
956,3589
956,3338
1374,2300
1087,2139
1087,1147
1087,2502
1087,712
1087,2773
1087,3021
1087,2590
1705,2090
1705,1356
1705,1272
1705,1467
1705,329
27,1702
27,2836
27,2724
27,3405
27,3120
27,2964
27,1501
27,1157
27,1592
27,1132
1464,3242
1464,963
1464,883
1464,2895
1464,1338
1464,1910
1464,46
1464,3048
1464,794
1464,3157
1464,1483
1464,3606
1464,143
1464,484
1464,112
1464,3717
1464,3060
1464,1591
1464,1168
1464,294
1464,2725
1464,867
1464,1718
1464,2966
1464,3789
1464,3690
1464,1394
513,1957
1530,2811
1530,1113
1530,1558
1530,3590
1530,548
1530,841
1530,2411
1530,443
1530,134
1530,956
1530,1429
1530,793
1530,1947
1721,2958
1721,3124
1721,2787
1721,1372
1721,616
1721,1846
3481,1482
3481,642
3481,449
3481,3599
1331,2686
1358,151
3840,797
3840,2621
3840,605
3840,2373
192,176
192,2075
192,3090
192,81
192,1240
192,3814
192,758
192,804
192,2921
192,402
192,3357
192,772
2906,610
2906,908
2906,1642
2906,2459
2906,861
2906,1926
2906,141
2906,439
2906,739
2906,2101
2906,1084
2906,1569
2906,1858
949,369
949,694
949,3278
949,3580
949,1315
949,2131
949,755
949,1290
949,175
949,3429
949,2721
949,1223
949,245
949,1042
949,1610
949,490
949,2114
949,1127
949,2809
949,1605
949,3354
949,977
949,1657
949,237
2341,97
2341,3155
2341,1293
2313,1496
2313,2306
2313,282
2313,3122
2313,674
364,1933
364,2170
364,1910
364,3242
364,1663
364,294
364,2691
364,699
364,555
364,46
364,1500
364,269
364,1338
364,3157
364,42
364,1166
364,2390
364,143
364,2905
364,2367
364,1591
364,122
364,412
364,2966
364,3690
364,1168
364,2743
364,2953
3376,2959
3376,1977
3376,833
2408,1665
2408,1231
2408,672
1819,1469
1819,393
1819,155
1819,1788
1819,1135
1819,506
1819,1321
1819,137
1819,2190
1819,1466
1819,832
1819,388
1819,921
1819,905
1819,253
1819,1573
1819,1740
1819,711
1819,1230
1819,2718
1715,1138
1715,769
1715,2617
1133,3473
1133,2608
1133,2747
1133,2645
2870,3062
2870,1344
2870,2546
2870,1429
2870,3652
2870,886
2870,246
2870,1101
2870,1748
2870,2128
2870,766
2870,3644
2870,622
1098,2225
1098,1862
2927,61
2927,604
2927,132
2927,668
2927,3084
2927,1536
2927,859
2927,1976
2927,1067
2927,3195
2927,3631
2927,1755
2927,3531
2927,2000
2927,692
2927,2746
2927,1670
2927,878
3753,3865
3753,2777
3753,1268
3753,1733
3753,732
393,2190
393,1469
393,756
393,905
393,711
393,155
393,1520
393,109
393,1819
393,2010
393,887
393,921
393,1740
393,1230
393,1576
393,502
393,695
393,891
393,1996
393,2718
393,137
393,832
2057,1847
2057,1063
2057,444
661,666
661,2186
661,2654
661,3110
661,2266
1276,1003
1276,2171
1276,527
1276,2668
1276,2674
1276,1093
1276,2635
1276,1288
1276,677
1276,2185
1276,3548
1276,631
1276,2609
1276,2802
1276,902
1276,554
1386,2241
1386,1851
1386,1092
1386,683
1386,3264
1386,3762
1386,2564
1386,223
1386,307
1386,3597
1386,917
3467,603
3467,368
3467,2486
3467,1856
3467,2645
3467,1981
186,2649
186,1295
186,1595
186,1377
186,2793
186,1014
186,1741
186,1729
186,1229
186,837
186,3363
186,429
186,1451
186,600
186,1252
186,1231
186,3451
186,2827
186,1439
186,1334
186,2267
186,641
186,867
186,2439
186,3282
186,451
186,46
186,2524
186,1987
186,156
186,116
186,1369
186,242
186,2582
186,2516
186,2682
186,1338
2088,3462
2088,928
2088,1716
2088,1260
2088,94
2088,1606
2088,52
2088,107
2088,384
2088,258
2088,1196
2088,2963
2088,914
2088,3413
2088,3215
2088,932
2088,2829
2088,3382
1030,3261
1030,1600
1030,415
1030,73
1030,2116
1030,1036
1030,2891
1030,516
1030,19
1030,1974
1030,269
1030,523
2413,1862
2413,2496
2413,1768
614,137
614,1469
614,958
614,1250
614,1819
614,921
614,905
614,2190
614,887
614,2681
614,1711
614,1573
614,2857
614,872
614,253
614,2634
614,1466
614,3086
614,711
614,989
614,1135
614,808
614,899
614,1211
2457,1013
2457,3627
2457,517
2457,2296
2457,795
2457,3152
2457,2715
2457,621
2457,2332
2457,1459
2457,1410
2457,68
2457,1130
2457,1581
2457,1110
2457,2254
2457,667
2457,1743
2457,930
2457,2186
2457,1453
2457,470
2457,302
1356,2557
1356,1300
1356,2090
1356,2879
1356,28
1356,3651
1356,1143
1356,3655
1356,215
1356,3780
1356,370
1356,761
1356,1490
1356,1782
1356,1265
1356,35
303,542
303,330
303,2076
303,547
303,553
303,2031
3790,1851
3790,223
3790,2104
3790,683
3790,1047
3790,3762
3790,307
3790,2241
3790,917
737,1972
737,1684
737,2789
737,550
737,2768
737,763
737,1029
737,2287
737,3483
737,1171
737,2732
2806,3788
2806,1634
2806,2277
2806,2928
2806,3361
2806,409
2806,1444
2806,2247
2806,3841
682,215
682,3858
682,589
682,2464
682,551
682,3198
122,1059
122,437
122,2649
122,1591
122,2350
122,2267
122,2691
122,3048
122,2456
122,418
122,1338
122,114
122,1629
122,2966
122,3789
122,2226
122,294
122,1220
122,3606
122,2905
122,47
122,2827
122,55
122,681
122,1562
122,3089
122,364
122,954
122,2450
122,3690
122,1168
122,204
122,1128
240,836
240,828
240,1033
240,426
240,1635
240,1020
240,1515
240,2933
240,42
240,198
240,605
240,130
1592,3750
1592,3240
1592,1157
1592,3120
1592,2964
1592,1022
1592,2701
1592,2503
1592,2854
1592,1132
1592,1702
1592,1263
1592,675
1592,3431
1592,2240
1592,2724
398,1715
398,1380
398,2147
398,3014
398,3724
398,2791
3229,2981
3229,50
3229,2577
3229,2197
3229,1207
3229,1020
3229,1033
3229,2742
3229,59
3229,2396
3229,76
3229,3204
3229,1063
3229,1442
3229,542
3229,42
3229,2179
908,1269
908,2019
908,2880
908,690
908,499
908,1569
908,696
908,2459
922,2789
922,2150
922,2997
922,1117
922,1122
922,2277
135,2356
135,280
135,3815
135,2639
135,3667
2669,2756
1983,1080
1983,1564
1983,1781
1983,2179
1983,3464
1983,3219
1983,1766
1983,428
1983,2604
1983,1310
1983,1166
1983,3262
1983,3029
1983,555
1983,674
923,820
923,931
923,950
923,83
923,1787
923,670
923,648
923,2155
923,2968
923,612
923,3505
923,1908
923,651
923,3575
923,3099
923,2224
923,656
923,2099
923,3151
923,351
923,85
923,164
923,2920
923,1085
923,1912
923,2276
923,939
923,2110
3834,412
3834,1595
3834,2649
3834,42
3834,641
3834,1542
3834,2226
3834,2793
3834,1987
3834,1328
3834,699
3834,1369
3834,837
3834,1000
3834,1231
3834,1229
3834,2450
3834,1295
3834,564
3834,1749
3834,2864
3834,1377
3834,1338
2885,2697
2885,3136
2885,2909
2885,2238
2885,2560
2885,3251
2885,1667
2885,2328
1979,2230
1979,104
1979,60
1979,503
1979,1401
1979,990
1979,1117
1979,3312
1979,3117
1979,1173
1979,307
1979,1859
1979,994
837,1595
837,2649
837,209
837,1897
837,1229
837,3789
837,2257
837,412
837,1451
837,2793
837,1369
837,1295
837,1014
837,186
837,681
837,1741
837,688
837,1729
837,3834
837,429
837,1542
837,641
837,1377
837,491
197,308
197,37
197,2597
197,2851
197,3035
197,3373
74,1044
74,2874
74,1202
74,335
74,2086
74,914
74,823
74,2072
74,1975
74,1371
74,2458
74,1594
74,839
74,3468
74,3222
74,476
74,910
74,1070
74,1714
74,1759
74,394
74,3454
576,3390
576,1280
576,668
576,1735
576,1426
3030,2697
3030,710
3030,1172
3030,1507
3030,987
3030,536
548,3590
548,19
548,2811
548,1623
548,793
548,1793
548,1946
548,269
548,2411
548,1071
548,1113
548,42
548,3862
548,841
548,1036
548,169
548,1947
548,1530
1320,2672
1320,3613
1320,2618
1320,2713
1320,819
1320,366
1320,452
2497,1806
2497,3459
2497,426
865,2488
865,3616
865,91
865,3213
865,3022
865,959
865,1383
865,3393
3629,3070
3629,2425
3629,340
3629,26
3629,1390
3629,2184
3629,3246
3629,1794
3629,516
3629,2164
3629,1190
2517,3161
170,3464
170,140
170,3261
170,751
170,1562
170,3335
170,1515
170,2646
170,250
1050,382
